2025-06-02T14:06:09.466688,positive2,"진료를 받기까지 대기시간이 짧았고, 검사 결과도 빠르게 나와서 좋았습니다. 의료진 분들이 모두 전문적이면서도 따뜻하게 대해주셔서 감사했습니다.","{'인사말': '간단한 인사', '고객 호칭': '호칭 생략', '감사/사과 표현': '적극적 감사', '공감/친밀 어조': '감정적 공감', '답변 상세도': '상세형', '추가 안내/의견 대응': '적극적 안내', '재방문 유도': '소극적 유도', '마무리 인사': '적극적 맺음말', '이모티콘 사용': '적극적 사용'}",short,,'기쁩니다' 표현은 영어 번역체여서 자연스럽지 않음. 다른 표현으로 수정.,"안녕하세요! 😊 진료 대기 시간과 검사 결과에 만족하셨다니 정말 다행이고, 의료진의 따뜻한 진심이 고객님께 전달되어 저희도 무척 보람찹니다! 😊 앞으로도 더욱 친절하고 전문적인 진료로 고객님께 만족을 드릴 수 있도록 노력하겠습니다. 혹시 불편하신 점이나 궁금한 점이 있으시면 언제든지 편하게 문의해주세요! 😉 다시 찾아주시면 더욱 꼼꼼하게 진료해 드리겠습니다! 건강하세요! 🤗
"
2025-06-02T14:06:15.277876,positive1,의사선생님이 친절하게 설명해주셔서 좋았습니다. 간호사분들도 모두 친절하고 병원이 깨끗해서 만족합니다. 다음에도 방문할 예정입니다!,"{'인사말': '간단한 인사', '고객 호칭': '호칭 생략', '감사/사과 표현': '적극적 감사', '공감/친밀 어조': '감정적 공감', '답변 상세도': '상세형', '추가 안내/의견 대응': '적극적 안내', '재방문 유도': '소극적 유도', '마무리 인사': '적극적 맺음말', '이모티콘 사용': '적극적 사용'}",short,,'기쁩니다' 표현은 영어 번역체여서 자연스럽지 않음. 다른 표현으로 수정.,"안녕하세요! 긍정적인 리뷰 남겨주셔서 정말 감사드립니다 😊, 친절한 설명, 간호사분들의 따뜻함, 깨끗한 병원 환경까지 만족하셨다니 저희도 덩달아 기쁘고, 다음에 또 방문해주신다는 말씀에 큰 힘을 얻습니다! 😄 언제든 편안하게 방문해주세요! 🙏
"
2025-06-02T14:06:26.484906,positive1,의사선생님이 친절하게 설명해주셔서 좋았습니다. 간호사분들도 모두 친절하고 병원이 깨끗해서 만족합니다. 다음에도 방문할 예정입니다!,"{'인사말': '간단한 인사', '고객 호칭': '호칭 생략', '감사/사과 표현': '적극적 감사', '공감/친밀 어조': '감정적 공감', '답변 상세도': '상세형', '추가 안내/의견 대응': '적극적 안내', '재방문 유도': '소극적 유도', '마무리 인사': '적극적 맺음말', '이모티콘 사용': '적극적 사용'}",long,,'기쁩니다' 표현은 영어 번역체여서 자연스럽지 않음. 다른 표현으로 수정.,"안녕하세요! 😊

**정말 칭찬해주셔서 진심으로 감사합니다!** 저희 의료진의 친절한 설명과 간호사분들의 따뜻한 서비스에 만족하셨다니, **저희도 무척이나 기쁘고 뿌듯합니다.** 깨끗한 병원 환경까지 좋게 봐주셔서 더욱 힘이 나네요! 앞으로도 더욱 발전된 모습으로 고객님을 맞이할 수 있도록 노력하겠습니다. 언제든 편안하게 다시 방문해주세요! 😊
"
2025-06-02T14:44:35.154121,positive1,의사선생님이 친절하게 설명해주셔서 좋았습니다. 간호사분들도 모두 친절하고 병원이 깨끗해서 만족합니다. 다음에도 방문할 예정입니다!,{},medium,,,"고객님의 칭찬에 정말 감사드립니다. 저희 의료진의 친절함과 깨끗한 병원 환경에 만족하셨다니 보람을 느낍니다. 앞으로도 더욱 좋은 의료 서비스를 제공하기 위해 노력하겠습니다.
"
2025-06-02T14:44:42.164425,positive1,의사선생님이 친절하게 설명해주셔서 좋았습니다. 간호사분들도 모두 친절하고 병원이 깨끗해서 만족합니다. 다음에도 방문할 예정입니다!,{},medium,,,"안녕하세요! 칭찬해 주셔서 정말 감사합니다. 친절한 설명과 깨끗한 병원 환경에 만족하셨다니 저희도 보람을 느낍니다. 앞으로도 더욱 친절하고 쾌적한 진료 환경을 제공할 수 있도록 노력하겠습니다. 😊
"
2025-06-02T15:29:30.795884,positive1,의사선생님이 친절하게 설명해주셔서 좋았습니다. 간호사분들도 모두 친절하고 병원이 깨끗해서 만족합니다. 다음에도 방문할 예정입니다!,{},medium,,,"고객님의 칭찬에 저희 병원 모든 구성원들이 큰 보람을 느낍니다. 친절한 의료 서비스와 쾌적한 환경을 위해 더욱 노력하겠습니다. 다음 방문에도 만족하실 수 있도록 최선을 다하겠습니다.
"
2025-06-02T15:29:43.018856,positive1,의사선생님이 친절하게 설명해주셔서 좋았습니다. 간호사분들도 모두 친절하고 병원이 깨끗해서 만족합니다. 다음에도 방문할 예정입니다!,{},medium,,,"**답변:**

환자분께서 저희 병원의 친절한 의료진과 깨끗한 환경에 만족하셨다니 정말 좋습니다. 긍정적인 말씀과 재방문 의사까지 밝혀주셔서 큰 힘이 됩니다. 앞으로도 더욱 친절하고 쾌적한 병원을 만들기 위해 노력하겠습니다.
"
2025-06-02T15:29:47.880033,positive2,"진료를 받기까지 대기시간이 짧았고, 검사 결과도 빠르게 나와서 좋았습니다. 의료진 분들이 모두 전문적이면서도 따뜻하게 대해주셔서 감사했습니다.",{},medium,,,"고객님의 소중한 리뷰 진심으로 감사합니다. 진료 대기 시간과 검사 결과에 만족하셨다니 저희도 매우 기쁩니다. 저희 의료진의 전문성과 따뜻한 진심이 고객님께 전달되어 더욱 보람을 느낍니다.
"
2025-06-02T15:30:01.870590,negative1,"접수할 때 직원이 불친절했고, 대기시간이 너무 길었습니다. 예약 시간보다 1시간 이상 기다렸는데 별다른 안내도 없어서 불편했습니다.",{},medium,,,"고객님의 불편 사항에 대해 깊이 사과드립니다. 접수 과정에서의 불친절함과 긴 대기 시간으로 인해 불편을 드린 점 진심으로 죄송합니다. 앞으로는 더욱 친절한 응대와 대기 시간 최소화를 위해 노력하겠습니다.
"
2025-06-02T19:20:15.563582,KAKAO_MAP_12815648,계속 토하고 하는데 동네 병원에서 확인이 안돼서 여기 와서 혈검 다시 하고 경과 보는데 많이 좋아지고 있어요 감사합니다!! ,{},medium,,,"안녕하세요. 아이의 건강이 호전되고 있다는 소식에 저희도 마음이 놓입니다. 앞으로도 꼼꼼하게 진료하여 아이가 건강을 되찾을 수 있도록 최선을 다하겠습니다.
"
2025-06-02T19:27:19.197751,NAVER_MAP_6836e9a945361e30163cba37,"슬개골 수술 받고 입원해 있는 우리 토토
사진을 꾸준히 보내주셔서 다행히 밝은 것 같아 입원기간 내내 안심이었습니다🫰🏻",{},medium,,,"토토의 슬개골 수술 후 입원 기간 동안 보내드린 사진 덕분에 안심하셨다니 저희도 정말 다행입니다. 토토가 밝은 모습으로 잘 지내고 있는 것 같아 저희도 마음이 놓입니다. 앞으로도 토토의 건강 회복을 위해 최선을 다하겠습니다.
"
2025-06-02T19:27:24.811213,NAVER_MAP_682e6862d3e3c25f99445132,슬개골 양쪽 수술 다 하고 경과봤는데 잘 회복하고 있어요 감사합니당ㅎㅎ,{},medium,,,"네, 슬개골 양쪽 수술 후 경과가 좋다는 소식에 저희도 정말 마음이 놓입니다. 회복에 힘쓰신 덕분입니다. 앞으로도 꾸준히 관리하셔서 건강한 모습 유지하시길 응원하겠습니다!
"
2025-06-04T15:26:08.207317,NAVER_MAP_682e6862d3e3c25f99445132,슬개골 양쪽 수술 다 하고 경과봤는데 잘 회복하고 있어요 감사합니당ㅎㅎ,{},medium,,,"안녕하세요! 슬개골 양쪽 수술 후 경과가 좋다고 하시니 정말 다행입니다. 앞으로도 꾸준히 관리하셔서 건강하게 회복하시길 바랍니다. 저희 병원을 믿고 찾아주셔서 진심으로 감사합니다!
"
2025-06-04T15:45:23.654052,positive1,의사선생님이 친절하게 설명해주셔서 좋았습니다. 간호사분들도 모두 친절하고 병원이 깨끗해서 만족합니다. 다음에도 방문할 예정입니다!,"{'인사말': '간단한 인사', '고객 호칭': '간접적 호명', '감사/사과 표현': '적극적 감사', '공감/친밀 어조': '절제된 공감', '답변 상세도': '간략형', '추가 안내/의견 대응': '적극적 안내', '재방문 유도': '적극적 유도', '마무리 인사': '적극적 맺음말', '이모티콘 사용': '적극적 사용'}",medium,,피드백을 입력하세요,"안녕하세요! ☺️ 고객님, 칭찬 가득한 리뷰 정말 감사합니다! 

저희 병원의 친절한 의료진과 깨끗한 환경에 만족하셨다니 정말 보람 있습니다. 다음에 또 뵙기를 기대하며, 언제든 편안하게 방문해주세요! 😊
"
2025-06-04T15:45:43.496723,NAVER_MAP_6836b71fe9047c3f8b6eaafd,항상 신경쓰고 진심으로 애기 예뻐해주셔서 감사해요!!,{},medium,,,"아이가 건강하게 진료받을 수 있도록 항상 최선을 다하고 있습니다. 예쁜 아기를 예뻐해 주시는 마음에 저희도 큰 힘을 얻습니다. 소중한 칭찬 진심으로 감사합니다.
"
2025-06-04T15:45:47.922395,NAVER_MAP_6836e9a945361e30163cba37,"슬개골 수술 받고 입원해 있는 우리 토토
사진을 꾸준히 보내주셔서 다행히 밝은 것 같아 입원기간 내내 안심이었습니다🫰🏻",{},medium,,,"토토의 수술과 입원 기간 동안 안심하셨다니 정말 다행입니다. 사진을 통해 토토의 밝은 모습을 보실 수 있도록 꾸준히 공유해 드린 점에 보람을 느낍니다. 토토가 건강하게 퇴원할 수 있도록 저희도 최선을 다하겠습니다.
"
2025-06-04T15:45:53.551719,NAVER_MAP_6836e9a945361e30163cba37,"슬개골 수술 받고 입원해 있는 우리 토토
사진을 꾸준히 보내주셔서 다행히 밝은 것 같아 입원기간 내내 안심이었습니다🫰🏻",{},medium,,,"안녕하세요. 토토의 입원 기간 동안 밝은 모습의 사진들을 꾸준히 받아보실 수 있었다니 정말 다행입니다. 토토가 잘 회복하고 있는 것 같아 저희도 마음이 놓입니다. 
"
